state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_updates,total_enrollments
Jharkhand,Seraikela-kharsawan,833220,40.0,26.0,0.0,12.0,806.0,325.0,1077.0,2220.0,66.0
Jharkhand,Simdega,835201,270.0,98.0,0.0,225.0,3758.0,3511.0,7629.0,15123.0,368.0
Jharkhand,Simdega,835211,236.0,153.0,3.0,332.0,5278.0,4219.0,7634.0,17463.0,392.0
Jharkhand,Simdega,835212,191.0,34.0,5.0,150.0,1499.0,1728.0,4501.0,7878.0,230.0
Jharkhand,Simdega,835223,386.0,151.0,5.0,581.0,7532.0,4783.0,9768.0,22664.0,542.0
Jharkhand,Simdega,835226,220.0,83.0,0.0,264.0,3630.0,3556.0,7967.0,15417.0,303.0
Jharkhand,Simdega,835228,116.0,29.0,0.0,89.0,1212.0,1415.0,2692.0,5408.0,145.0
Jharkhand,Simdega,835235,53.0,46.0,0.0,109.0,1419.0,1283.0,2020.0,4831.0,99.0
Jharkhand,West Singhbhum,831002,1.0,2.0,0.0,3.0,55.0,46.0,53.0,157.0,3.0
Jharkhand,West Singhbhum,831009,3.0,1.0,0.0,0.0,8.0,4.0,16.0,28.0,4.0
Jharkhand,West Singhbhum,831011,9.0,2.0,0.0,0.0,39.0,14.0,48.0,101.0,11.0
Jharkhand,West Singhbhum,831013,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0
Jharkhand,West Singhbhum,831015,2.0,1.0,0.0,0.0,6.0,7.0,8.0,21.0,3.0
Jharkhand,West Singhbhum,832107,0.0,1.0,0.0,2.0,19.0,8.0,5.0,34.0,1.0
Jharkhand,West Singhbhum,832108,3.0,0.0,0.0,1.0,22.0,10.0,7.0,40.0,3.0
Jharkhand,West Singhbhum,832109,1.0,0.0,0.0,0.0,17.0,0.0,8.0,25.0,1.0
Jharkhand,West Singhbhum,833102,818.0,312.0,0.0,676.0,7757.0,7757.0,11159.0,27349.0,1130.0
Jharkhand,West Singhbhum,833103,237.0,40.0,0.0,264.0,3121.0,3112.0,5419.0,11916.0,277.0
Jharkhand,West Singhbhum,833104,496.0,225.0,4.0,464.0,8191.0,4523.0,6615.0,19793.0,725.0
Jharkhand,West Singhbhum,833105,174.0,122.0,1.0,474.0,4224.0,2939.0,4788.0,12425.0,297.0
Jharkhand,West Singhbhum,833106,55.0,29.0,0.0,70.0,1602.0,766.0,817.0,3255.0,84.0
Jharkhand,West Singhbhum,833201,853.0,794.0,35.0,685.0,6971.0,10539.0,10996.0,29191.0,1682.0
Jharkhand,West Singhbhum,833203,209.0,94.0,0.0,79.0,1338.0,2375.0,3392.0,7184.0,303.0
Jharkhand,West Singhbhum,833212,74.0,14.0,0.0,19.0,341.0,582.0,669.0,1611.0,88.0
Jharkhand,West Singhbhum,833213,7.0,11.0,0.0,15.0,275.0,441.0,509.0,1240.0,18.0
Jharkhand,West Singhbhum,833214,858.0,601.0,5.0,786.0,12396.0,12963.0,14273.0,40418.0,1464.0
Jharkhand,West Singhbhum,833215,194.0,186.0,1.0,231.0,4742.0,5749.0,6753.0,17475.0,381.0
Jharkhand,West Singhbhum,833217,28.0,13.0,0.0,18.0,463.0,555.0,472.0,1508.0,41.0
Jharkhand,West Singhbhum,833218,120.0,61.0,1.0,100.0,1876.0,2564.0,2380.0,6920.0,182.0
Jharkhand,West Singhbhum,833221,26.0,28.0,0.0,20.0,220.0,632.0,528.0,1400.0,54.0
Jharkhand,West Singhbhum,833222,5.0,9.0,0.0,20.0,194.0,417.0,539.0,1170.0,14.0
Jharkhand,West Singhbhum,833223,2.0,2.0,0.0,4.0,76.0,98.0,96.0,274.0,4.0
Jharkhand,West Singhbhum,835216,35.0,41.0,1.0,102.0,1308.0,2201.0,3315.0,6926.0,77.0
Karnataka,Bagalkot,586113,22.0,2.0,0.0,6.0,42.0,60.0,46.0,154.0,24.0
Karnataka,Bagalkot,586125,21.0,1.0,0.0,44.0,107.0,176.0,145.0,472.0,22.0
Karnataka,Bagalkot,586126,20.0,9.0,1.0,106.0,278.0,306.0,274.0,964.0,30.0
Karnataka,Bagalkot,587101,80.0,11.0,2.0,113.0,527.0,1038.0,700.0,2378.0,93.0
Karnataka,Bagalkot,587102,27.0,5.0,0.0,124.0,391.0,256.0,205.0,976.0,32.0
Karnataka,Bagalkot,587103,150.0,12.0,4.0,664.0,1841.0,1307.0,940.0,4752.0,166.0
Karnataka,Bagalkot,587111,166.0,22.0,0.0,143.0,696.0,965.0,957.0,2761.0,188.0
Karnataka,Bagalkot,587112,102.0,10.0,6.0,467.0,782.0,893.0,722.0,2864.0,118.0
Karnataka,Bagalkot,587113,150.0,31.0,4.0,327.0,922.0,968.0,1051.0,3268.0,185.0
Karnataka,Bagalkot,587114,50.0,12.0,0.0,124.0,372.0,450.0,420.0,1366.0,62.0
Karnataka,Bagalkot,587115,107.0,10.0,1.0,390.0,737.0,730.0,730.0,2587.0,118.0
Karnataka,Bagalkot,587116,389.0,35.0,1.0,1309.0,2388.0,2978.0,2257.0,8932.0,425.0
Karnataka,Bagalkot,587117,108.0,23.0,0.0,359.0,640.0,846.0,720.0,2565.0,131.0
Karnataka,Bagalkot,587118,222.0,19.0,0.0,470.0,863.0,1156.0,1122.0,3611.0,241.0
Karnataka,Bagalkot,587119,188.0,24.0,2.0,251.0,983.0,904.0,881.0,3019.0,214.0
Karnataka,Bagalkot,587120,125.0,9.0,3.0,229.0,536.0,833.0,876.0,2474.0,137.0
Karnataka,Bagalkot,587121,122.0,29.0,1.0,404.0,873.0,904.0,787.0,2968.0,152.0
Karnataka,Bagalkot,587122,177.0,28.0,5.0,435.0,1238.0,1182.0,1012.0,3867.0,210.0
Karnataka,Bagalkot,587124,135.0,10.0,1.0,138.0,433.0,528.0,647.0,1746.0,146.0
Karnataka,Bagalkot,587125,338.0,40.0,3.0,794.0,1770.0,1556.0,1604.0,5724.0,381.0
Karnataka,Bagalkot,587154,250.0,39.0,4.0,464.0,801.0,1068.0,1174.0,3507.0,293.0
Karnataka,Bagalkot,587155,107.0,23.0,0.0,278.0,738.0,583.0,631.0,2230.0,130.0
Karnataka,Bagalkot,587156,30.0,3.0,2.0,85.0,227.0,263.0,161.0,736.0,35.0
Karnataka,Bagalkot,587201,323.0,49.0,2.0,824.0,2091.0,2152.0,2278.0,7345.0,374.0
Karnataka,Bagalkot,587202,209.0,17.0,0.0,264.0,535.0,662.0,657.0,2118.0,226.0
Karnataka,Bagalkot,587203,182.0,26.0,1.0,612.0,1719.0,1244.0,1253.0,4828.0,209.0
Karnataka,Bagalkot,587204,141.0,17.0,4.0,197.0,726.0,688.0,658.0,2269.0,162.0
Karnataka,Bagalkot,587205,69.0,8.0,1.0,125.0,446.0,531.0,557.0,1659.0,78.0
Karnataka,Bagalkot,587206,225.0,47.0,3.0,437.0,1426.0,1713.0,1544.0,5120.0,275.0
Karnataka,Bagalkot,587207,116.0,12.0,0.0,187.0,671.0,682.0,765.0,2305.0,128.0
Karnataka,Bagalkot,587301,483.0,92.0,8.0,863.0,2795.0,2904.0,2517.0,9079.0,583.0
Karnataka,Bagalkot,587311,242.0,18.0,3.0,641.0,1694.0,1748.0,1483.0,5566.0,263.0
Karnataka,Bagalkot,587312,240.0,45.0,2.0,233.0,1057.0,1323.0,1395.0,4008.0,287.0
Karnataka,Bagalkot,587313,359.0,74.0,10.0,1784.0,3834.0,2893.0,2908.0,11419.0,443.0
Karnataka,Bagalkot,587314,102.0,10.0,0.0,204.0,547.0,761.0,750.0,2262.0,112.0
Karnataka,Bagalkot,587315,184.0,37.0,2.0,509.0,1291.0,1630.0,1396.0,4826.0,223.0
Karnataka,Bagalkot,587316,11.0,0.0,0.0,11.0,42.0,31.0,33.0,117.0,11.0
Karnataka,Bagalkot,587330,186.0,41.0,8.0,173.0,814.0,972.0,994.0,2953.0,235.0
Karnataka,Bagalkot *,586126,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Karnataka,Bagalkot *,587101,26.0,2.0,0.0,18.0,221.0,80.0,207.0,526.0,28.0
Karnataka,Bagalkot *,587102,19.0,1.0,0.0,4.0,104.0,17.0,60.0,185.0,20.0
Karnataka,Bagalkot *,587103,8.0,0.0,0.0,9.0,45.0,8.0,44.0,106.0,8.0
Karnataka,Bagalkot *,587111,3.0,2.0,0.0,0.0,6.0,3.0,2.0,11.0,5.0
Karnataka,Bagalkot *,587113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Karnataka,Bagalkot *,587114,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0
Karnataka,Bagalkot *,587115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Karnataka,Bagalkot *,587116,37.0,2.0,0.0,17.0,90.0,51.0,219.0,377.0,39.0
Karnataka,Bagalkot *,587118,5.0,0.0,0.0,0.0,13.0,2.0,9.0,24.0,5.0
Karnataka,Bagalkot *,587121,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0
Karnataka,Bagalkot *,587125,17.0,1.0,0.0,15.0,58.0,47.0,75.0,195.0,18.0
Karnataka,Bagalkot *,587155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Karnataka,Bagalkot *,587201,22.0,4.0,0.0,13.0,78.0,83.0,213.0,387.0,26.0
Karnataka,Bagalkot *,587203,6.0,0.0,0.0,4.0,21.0,4.0,20.0,49.0,6.0
Karnataka,Bagalkot *,587206,8.0,0.0,0.0,3.0,24.0,4.0,28.0,59.0,8.0
Karnataka,Bagalkot *,587207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
Karnataka,Bagalkot *,587301,29.0,5.0,0.0,22.0,195.0,53.0,161.0,431.0,34.0
Karnataka,Bagalkot *,587313,32.0,10.0,0.0,53.0,163.0,87.0,232.0,535.0,42.0
Karnataka,Bagalkot *,587315,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0
Karnataka,Ballari,583101,319.0,30.0,10.0,1445.0,6150.0,3666.0,2084.0,13345.0,359.0
Karnataka,Ballari,583102,226.0,15.0,14.0,795.0,3209.0,1839.0,1011.0,6854.0,255.0
Karnataka,Ballari,583103,101.0,13.0,0.0,337.0,1501.0,1073.0,643.0,3554.0,114.0
Karnataka,Ballari,583104,55.0,8.0,0.0,102.0,608.0,681.0,464.0,1855.0,63.0
Karnataka,Ballari,583111,53.0,3.0,1.0,31.0,182.0,340.0,235.0,788.0,57.0
Karnataka,Ballari,583112,27.0,2.0,0.0,8.0,49.0,158.0,86.0,301.0,29.0
Karnataka,Ballari,583113,63.0,8.0,1.0,64.0,286.0,497.0,272.0,1119.0,72.0
Karnataka,Ballari,583114,24.0,0.0,1.0,9.0,86.0,282.0,162.0,539.0,25.0
Karnataka,Ballari,583115,126.0,11.0,1.0,90.0,451.0,840.0,438.0,1819.0,138.0
Karnataka,Ballari,583116,84.0,17.0,0.0,65.0,294.0,682.0,348.0,1389.0,101.0
Karnataka,Ballari,583117,96.0,21.0,2.0,94.0,349.0,886.0,486.0,1815.0,119.0
Karnataka,Ballari,583118,5.0,2.0,0.0,13.0,46.0,104.0,65.0,228.0,7.0
Karnataka,Ballari,583119,89.0,5.0,5.0,84.0,427.0,716.0,423.0,1650.0,99.0
Karnataka,Ballari,583120,120.0,14.0,5.0,195.0,846.0,855.0,520.0,2416.0,139.0
Karnataka,Ballari,583121,73.0,8.0,4.0,305.0,1070.0,1111.0,524.0,3010.0,85.0
Karnataka,Ballari,583122,83.0,11.0,2.0,45.0,256.0,489.0,297.0,1087.0,96.0
Karnataka,Ballari,583123,96.0,5.0,5.0,141.0,608.0,861.0,366.0,1976.0,106.0
Karnataka,Ballari,583124,87.0,14.0,1.0,66.0,312.0,276.0,184.0,838.0,102.0
Karnataka,Ballari,583126,9.0,0.0,0.0,18.0,106.0,398.0,155.0,677.0,9.0
Karnataka,Ballari,583128,71.0,10.0,6.0,60.0,344.0,257.0,195.0,856.0,87.0
Karnataka,Ballari,583129,74.0,12.0,4.0,45.0,192.0,568.0,265.0,1070.0,90.0
Karnataka,Ballari,583130,8.0,1.0,0.0,6.0,42.0,244.0,99.0,391.0,9.0
Karnataka,Ballari,583132,87.0,4.0,1.0,60.0,401.0,805.0,331.0,1597.0,92.0
Karnataka,Ballari,583134,23.0,5.0,0.0,111.0,178.0,717.0,199.0,1205.0,28.0
Karnataka,Ballari,583135,16.0,5.0,0.0,52.0,177.0,793.0,205.0,1227.0,21.0
Karnataka,Ballari,583136,6.0,2.0,0.0,40.0,57.0,283.0,85.0,465.0,8.0
Karnataka,Ballari,583201,76.0,5.0,0.0,99.0,321.0,1462.0,634.0,2516.0,81.0
Karnataka,Ballari,583203,1.0,1.0,0.0,2.0,5.0,7.0,2.0,16.0,2.0
Karnataka,Ballari,583211,6.0,0.0,0.0,2.0,19.0,48.0,17.0,86.0,6.0
Karnataka,Ballari,583212,64.0,14.0,0.0,79.0,215.0,724.0,188.0,1206.0,78.0
Karnataka,Ballari,583214,18.0,2.0,0.0,35.0,124.0,232.0,93.0,484.0,20.0
Karnataka,Ballari,583215,1.0,0.0,0.0,1.0,2.0,8.0,0.0,11.0,1.0
Karnataka,Ballari,583216,31.0,1.0,0.0,18.0,46.0,288.0,95.0,447.0,32.0
Karnataka,Ballari,583217,15.0,1.0,0.0,31.0,61.0,212.0,76.0,380.0,16.0
Karnataka,Ballari,583218,19.0,2.0,0.0,8.0,62.0,311.0,146.0,527.0,21.0
Karnataka,Ballari,583219,27.0,2.0,0.0,30.0,100.0,663.0,188.0,981.0,29.0
Karnataka,Ballari,583220,15.0,2.0,0.0,21.0,46.0,138.0,42.0,247.0,17.0
Karnataka,Ballari,583221,30.0,1.0,0.0,9.0,28.0,132.0,41.0,210.0,31.0
Karnataka,Ballari,583222,43.0,4.0,0.0,94.0,150.0,751.0,269.0,1264.0,47.0
Karnataka,Ballari,583223,32.0,4.0,0.0,39.0,71.0,276.0,94.0,480.0,36.0
Karnataka,Ballari,583224,26.0,1.0,0.0,8.0,53.0,200.0,76.0,337.0,27.0
Karnataka,Ballari,583225,4.0,0.0,0.0,6.0,27.0,118.0,58.0,209.0,4.0
Karnataka,Ballari,583239,19.0,1.0,0.0,11.0,17.0,135.0,40.0,203.0,20.0
Karnataka,Ballari,583275,2.0,0.0,1.0,10.0,37.0,21.0,7.0,75.0,3.0
Karnataka,Bangalore,560001,72.0,4.0,0.0,13.0,262.0,209.0,1078.0,1562.0,76.0
Karnataka,Bangalore,560002,48.0,8.0,0.0,8.0,262.0,288.0,928.0,1486.0,56.0
Karnataka,Bangalore,560003,43.0,2.0,0.0,20.0,377.0,359.0,1394.0,2150.0,45.0
Karnataka,Bangalore,560004,49.0,16.0,0.0,12.0,288.0,173.0,846.0,1319.0,65.0
Karnataka,Bangalore,560005,60.0,19.0,0.0,31.0,484.0,414.0,1551.0,2480.0,79.0
Karnataka,Bangalore,560006,19.0,1.0,0.0,6.0,116.0,163.0,389.0,674.0,20.0
Karnataka,Bangalore,560007,1.0,0.0,0.0,0.0,7.0,2.0,7.0,16.0,1.0
Karnataka,Bangalore,560008,62.0,13.0,0.0,32.0,457.0,363.0,1875.0,2727.0,75.0
Karnataka,Bangalore,560009,5.0,2.0,0.0,2.0,17.0,13.0,36.0,68.0,7.0
Karnataka,Bangalore,560010,78.0,11.0,0.0,31.0,488.0,738.0,2198.0,3455.0,89.0
Karnataka,Bangalore,560011,62.0,12.0,1.0,24.0,353.0,417.0,1425.0,2219.0,75.0
Karnataka,Bangalore,560013,14.0,4.0,0.0,5.0,102.0,163.0,393.0,663.0,18.0
Karnataka,Bangalore,560014,4.0,0.0,0.0,5.0,48.0,81.0,128.0,262.0,4.0
Karnataka,Bangalore,560015,26.0,5.0,0.0,23.0,191.0,264.0,688.0,1166.0,31.0
Karnataka,Bangalore,560016,125.0,43.0,0.0,90.0,900.0,948.0,2481.0,4419.0,168.0
Karnataka,Bangalore,560017,39.0,11.0,0.0,9.0,160.0,319.0,1103.0,1591.0,50.0
Karnataka,Bangalore,560018,62.0,6.0,0.0,22.0,372.0,417.0,1798.0,2609.0,68.0
Karnataka,Bangalore,560019,40.0,14.0,0.0,6.0,156.0,179.0,657.0,998.0,54.0
Karnataka,Bangalore,560020,17.0,5.0,0.0,11.0,114.0,126.0,653.0,904.0,22.0
Karnataka,Bangalore,560021,102.0,9.0,0.0,54.0,632.0,806.0,2996.0,4488.0,111.0
Karnataka,Bangalore,560022,44.0,12.0,0.0,56.0,522.0,487.0,1700.0,2765.0,56.0
Karnataka,Bangalore,560023,96.0,18.0,0.0,73.0,516.0,874.0,2938.0,4401.0,114.0
Karnataka,Bangalore,560024,19.0,6.0,0.0,8.0,188.0,302.0,785.0,1283.0,25.0
Karnataka,Bangalore,560025,13.0,2.0,0.0,2.0,97.0,51.0,150.0,300.0,15.0
Karnataka,Bangalore,560026,183.0,33.0,0.0,101.0,1478.0,1495.0,5023.0,8097.0,216.0
Karnataka,Bangalore,560027,63.0,13.0,0.0,21.0,404.0,335.0,1270.0,2030.0,76.0
Karnataka,Bangalore,560028,13.0,0.0,0.0,11.0,100.0,121.0,488.0,720.0,13.0
Karnataka,Bangalore,560029,76.0,10.0,0.0,22.0,439.0,598.0,1537.0,2596.0,86.0
Karnataka,Bangalore,560030,42.0,7.0,0.0,48.0,510.0,416.0,1612.0,2586.0,49.0
Karnataka,Bangalore,560032,164.0,34.0,0.0,82.0,1032.0,1729.0,4114.0,6957.0,198.0
Karnataka,Bangalore,560033,52.0,6.0,0.0,18.0,285.0,487.0,1913.0,2703.0,58.0
Karnataka,Bangalore,560034,11.0,7.0,0.0,17.0,173.0,183.0,629.0,1002.0,18.0
Karnataka,Bangalore,560035,19.0,8.0,0.0,19.0,155.0,243.0,529.0,946.0,27.0
Karnataka,Bangalore,560036,75.0,12.0,0.0,67.0,800.0,692.0,1465.0,3024.0,87.0
Karnataka,Bangalore,560037,41.0,24.0,0.0,55.0,659.0,873.0,2002.0,3589.0,65.0
Karnataka,Bangalore,560038,30.0,5.0,0.0,12.0,195.0,203.0,865.0,1275.0,35.0
Karnataka,Bangalore,560039,51.0,10.0,0.0,30.0,257.0,412.0,1565.0,2264.0,61.0
Karnataka,Bangalore,560040,61.0,10.0,0.0,51.0,592.0,715.0,2201.0,3559.0,71.0
Karnataka,Bangalore,560041,23.0,8.0,0.0,13.0,181.0,208.0,780.0,1182.0,31.0
Karnataka,Bangalore,560042,8.0,2.0,0.0,5.0,60.0,15.0,66.0,146.0,10.0
Karnataka,Bangalore,560043,89.0,37.0,0.0,77.0,943.0,1169.0,3213.0,5402.0,126.0
Karnataka,Bangalore,560045,278.0,68.0,3.0,118.0,1683.0,2366.0,6704.0,10871.0,349.0
Karnataka,Bangalore,560046,47.0,11.0,0.0,17.0,219.0,278.0,902.0,1416.0,58.0
Karnataka,Bangalore,560047,127.0,18.0,0.0,96.0,1249.0,833.0,3356.0,5534.0,145.0
Karnataka,Bangalore,560048,34.0,6.0,0.0,27.0,323.0,414.0,768.0,1532.0,40.0
Karnataka,Bangalore,560049,70.0,18.0,0.0,83.0,736.0,600.0,1162.0,2581.0,88.0
Karnataka,Bangalore,560050,39.0,12.0,0.0,41.0,623.0,422.0,1093.0,2179.0,51.0
Karnataka,Bangalore,560051,38.0,12.0,0.0,23.0,293.0,314.0,1205.0,1835.0,50.0
Karnataka,Bangalore,560052,1.0,0.0,0.0,1.0,8.0,1.0,4.0,14.0,1.0
Karnataka,Bangalore,560053,33.0,12.0,0.0,11.0,291.0,344.0,1212.0,1858.0,45.0
Karnataka,Bangalore,560054,41.0,10.0,0.0,34.0,323.0,355.0,1180.0,1892.0,51.0
Karnataka,Bangalore,560055,6.0,0.0,0.0,0.0,77.0,23.0,65.0,165.0,6.0
Karnataka,Bangalore,560056,59.0,11.0,0.0,31.0,376.0,536.0,1674.0,2617.0,70.0
Karnataka,Bangalore,560057,62.0,5.0,0.0,26.0,430.0,718.0,1341.0,2515.0,67.0
Karnataka,Bangalore,560058,78.0,5.0,0.0,81.0,1104.0,917.0,2495.0,4597.0,83.0
Karnataka,Bangalore,560059,8.0,0.0,0.0,10.0,51.0,38.0,92.0,191.0,8.0
Karnataka,Bangalore,560060,90.0,17.0,0.0,68.0,863.0,658.0,2350.0,3939.0,107.0
Karnataka,Bangalore,560061,60.0,12.0,0.0,32.0,452.0,502.0,1517.0,2503.0,72.0
Karnataka,Bangalore,560062,78.0,13.0,0.0,45.0,639.0,590.0,1596.0,2870.0,91.0
Karnataka,Bangalore,560063,8.0,2.0,0.0,5.0,73.0,52.0,87.0,217.0,10.0
Karnataka,Bangalore,560064,118.0,27.0,0.0,60.0,1171.0,1002.0,2445.0,4678.0,145.0
Karnataka,Bangalore,560065,8.0,2.0,0.0,0.0,74.0,97.0,190.0,361.0,10.0
Karnataka,Bangalore,560066,34.0,9.0,0.0,41.0,377.0,538.0,1063.0,2019.0,43.0
Karnataka,Bangalore,560067,61.0,6.0,0.0,33.0,451.0,542.0,912.0,1938.0,67.0
Karnataka,Bangalore,560068,166.0,49.0,0.0,107.0,1331.0,1592.0,4043.0,7073.0,215.0
Karnataka,Bangalore,560069,12.0,1.0,0.0,3.0,93.0,66.0,264.0,426.0,13.0
Karnataka,Bangalore,560070,59.0,5.0,0.0,18.0,349.0,491.0,1846.0,2704.0,64.0
Karnataka,Bangalore,560071,7.0,0.0,0.0,6.0,74.0,50.0,147.0,277.0,7.0
Karnataka,Bangalore,560072,66.0,18.0,0.0,65.0,649.0,598.0,2083.0,3395.0,84.0
Karnataka,Bangalore,560073,78.0,9.0,0.0,71.0,885.0,796.0,1489.0,3241.0,87.0
Karnataka,Bangalore,560075,26.0,9.0,0.0,17.0,190.0,362.0,1180.0,1749.0,35.0
Karnataka,Bangalore,560076,55.0,25.0,0.0,135.0,1337.0,1109.0,2260.0,4841.0,80.0
Karnataka,Bangalore,560077,79.0,30.0,0.0,48.0,584.0,795.0,1837.0,3264.0,109.0
Karnataka,Bangalore,560078,137.0,34.0,0.0,85.0,1231.0,1106.0,3050.0,5472.0,171.0
Karnataka,Bangalore,560079,115.0,19.0,0.0,94.0,1337.0,1348.0,4068.0,6847.0,134.0
Karnataka,Bangalore,560080,1.0,1.0,0.0,0.0,20.0,10.0,32.0,62.0,2.0
Karnataka,Bangalore,560082,52.0,4.0,0.0,30.0,332.0,188.0,580.0,1130.0,56.0
Karnataka,Bangalore,560083,63.0,20.0,0.0,75.0,867.0,563.0,1230.0,2735.0,83.0
Karnataka,Bangalore,560084,110.0,24.0,0.0,24.0,499.0,662.0,2590.0,3775.0,134.0
Karnataka,Bangalore,560085,80.0,15.0,0.0,62.0,827.0,751.0,2262.0,3902.0,95.0
Karnataka,Bangalore,560086,44.0,7.0,0.0,15.0,315.0,521.0,1837.0,2688.0,51.0
Karnataka,Bangalore,560087,38.0,11.0,0.0,33.0,324.0,297.0,512.0,1166.0,49.0
Karnataka,Bangalore,560088,14.0,2.0,0.0,7.0,108.0,37.0,79.0,231.0,16.0
Karnataka,Bangalore,560089,30.0,0.0,0.0,5.0,186.0,101.0,245.0,537.0,30.0
Karnataka,Bangalore,560090,34.0,9.0,0.0,45.0,309.0,448.0,920.0,1722.0,43.0
Karnataka,Bangalore,560091,135.0,21.0,0.0,113.0,1309.0,1494.0,3850.0,6766.0,156.0
Karnataka,Bangalore,560092,22.0,6.0,0.0,11.0,255.0,313.0,862.0,1441.0,28.0
Karnataka,Bangalore,560093,24.0,8.0,0.0,31.0,198.0,264.0,574.0,1067.0,32.0
Karnataka,Bangalore,560094,44.0,10.0,0.0,33.0,395.0,539.0,1274.0,2241.0,54.0
Karnataka,Bangalore,560095,9.0,5.0,0.0,5.0,79.0,87.0,372.0,543.0,14.0
Karnataka,Bangalore,560096,59.0,10.0,0.0,51.0,530.0,545.0,1841.0,2967.0,69.0
Karnataka,Bangalore,560097,70.0,19.0,0.0,49.0,750.0,724.0,1793.0,3316.0,89.0
Karnataka,Bangalore,560098,44.0,8.0,0.0,24.0,222.0,337.0,741.0,1324.0,52.0
Karnataka,Bangalore,560099,63.0,18.0,0.0,92.0,719.0,423.0,1088.0,2322.0,81.0
Karnataka,Bangalore,560100,55.0,24.0,0.0,49.0,453.0,590.0,1404.0,2496.0,79.0
Karnataka,Bangalore,560102,12.0,9.0,0.0,30.0,194.0,380.0,857.0,1461.0,21.0
Karnataka,Bangalore,560103,15.0,9.0,0.0,19.0,146.0,292.0,513.0,970.0,24.0
Karnataka,Bangalore,560104,5.0,4.0,0.0,1.0,39.0,49.0,108.0,197.0,9.0
Karnataka,Bangalore,560105,59.0,12.0,0.0,43.0,413.0,335.0,867.0,1658.0,71.0
Karnataka,Bangalore,561203,13.0,1.0,0.0,6.0,82.0,15.0,36.0,139.0,14.0
Karnataka,Bangalore,562106,99.0,11.0,0.0,85.0,742.0,847.0,2344.0,4018.0,110.0
Karnataka,Bangalore,562107,77.0,10.0,0.0,55.0,575.0,504.0,1053.0,2187.0,87.0
Karnataka,Bangalore,562110,6.0,0.0,0.0,2.0,45.0,5.0,16.0,68.0,6.0
Karnataka,Bangalore,562111,3.0,0.0,0.0,2.0,2.0,0.0,3.0,7.0,3.0
Karnataka,Bangalore,562120,5.0,1.0,0.0,0.0,22.0,6.0,34.0,62.0,6.0
Karnataka,Bangalore,562123,58.0,8.0,0.0,44.0,489.0,468.0,1080.0,2081.0,66.0
Karnataka,Bangalore,562125,45.0,11.0,0.0,24.0,335.0,425.0,755.0,1539.0,56.0
Karnataka,Bangalore,562129,1.0,1.0,0.0,3.0,26.0,9.0,7.0,45.0,2.0
Karnataka,Bangalore,562130,28.0,2.0,0.0,33.0,302.0,359.0,1141.0,1835.0,30.0
Karnataka,Bangalore,562149,45.0,5.0,0.0,20.0,221.0,381.0,620.0,1242.0,50.0
Karnataka,Bangalore,562157,35.0,6.0,0.0,20.0,297.0,289.0,516.0,1122.0,41.0
Karnataka,Bangalore Rural,560049,65.0,26.0,11.0,59.0,358.0,265.0,244.0,926.0,102.0
Karnataka,Bangalore Rural,560067,189.0,37.0,28.0,168.0,1497.0,1025.0,1076.0,3766.0,254.0
Karnataka,Bangalore Rural,560087,27.0,12.0,25.0,39.0,332.0,197.0,258.0,826.0,64.0
Karnataka,Bangalore Rural,561203,406.0,35.0,5.0,2126.0,13864.0,3871.0,3487.0,23348.0,446.0
Karnataka,Bangalore Rural,561204,100.0,8.0,1.0,126.0,1433.0,857.0,1058.0,3474.0,109.0
Karnataka,Bangalore Rural,561205,47.0,6.0,1.0,76.0,897.0,480.0,473.0,1926.0,54.0
Karnataka,Bangalore Rural,562102,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0
Karnataka,Bangalore Rural,562108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Karnataka,Bangalore Rural,562110,204.0,27.0,13.0,748.0,6040.0,2194.0,2565.0,11547.0,244.0
Karnataka,Bangalore Rural,562111,128.0,7.0,0.0,158.0,1190.0,774.0,927.0,3049.0,135.0
Karnataka,Bangalore Rural,562114,417.0,46.0,28.0,1042.0,7640.0,2834.0,3096.0,14612.0,491.0
Karnataka,Bangalore Rural,562117,1.0,0.0,0.0,0.0,6.0,1.0,7.0,14.0,1.0
Karnataka,Bangalore Rural,562120,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
Karnataka,Bangalore Rural,562121,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Karnataka,Bangalore Rural,562122,107.0,10.0,3.0,145.0,1654.0,1193.0,1208.0,4200.0,120.0
Karnataka,Bangalore Rural,562123,211.0,28.0,7.0,567.0,3823.0,2051.0,2093.0,8534.0,246.0
