state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollments,demo_age_5_17,demo_age_17_,total_demo_updates,bio_age_5_17,bio_age_17_,total_bio_updates,update_intensity,child_enr_share
Andhra Pradesh,Visakhapatnam,531001,134.0,6.0,0.0,140.0,227.0,1943.0,2170.0,3642.0,1435.0,5077.0,51.39716312056738,0.950354609929078
Andhra Pradesh,Visakhapatnam,531002,83.0,1.0,0.0,84.0,65.0,562.0,627.0,1235.0,569.0,1804.0,28.6,0.9764705882352941
Andhra Pradesh,Visakhapatnam,531011,95.0,6.0,0.0,101.0,122.0,853.0,975.0,2124.0,828.0,2952.0,38.5,0.9313725490196079
Andhra Pradesh,Visakhapatnam,531019,35.0,0.0,0.0,35.0,61.0,372.0,433.0,1092.0,400.0,1492.0,53.47222222222222,0.9722222222222222
Andhra Pradesh,Visakhapatnam,531020,51.0,2.0,0.0,53.0,38.0,245.0,283.0,947.0,464.0,1411.0,31.37037037037037,0.9444444444444444
Andhra Pradesh,Visakhapatnam,531021,59.0,2.0,0.0,61.0,57.0,398.0,455.0,1478.0,713.0,2191.0,42.67741935483871,0.9516129032258065
Andhra Pradesh,Visakhapatnam,531022,19.0,1.0,0.0,20.0,58.0,277.0,335.0,794.0,449.0,1243.0,75.14285714285714,0.9047619047619048
Andhra Pradesh,Visakhapatnam,531023,40.0,1.0,0.0,41.0,63.0,502.0,565.0,942.0,457.0,1399.0,46.76190476190476,0.9523809523809523
Andhra Pradesh,Visakhapatnam,531024,91.0,4.0,0.0,95.0,100.0,736.0,836.0,3061.0,1866.0,4927.0,60.03125,0.9479166666666666
Andhra Pradesh,Visakhapatnam,531025,87.0,1.0,0.0,88.0,157.0,878.0,1035.0,2172.0,910.0,3082.0,46.258426966292134,0.9775280898876404
Andhra Pradesh,Visakhapatnam,531026,82.0,0.0,0.0,82.0,165.0,921.0,1086.0,2123.0,851.0,2974.0,48.91566265060241,0.9879518072289156
Andhra Pradesh,Visakhapatnam,531027,106.0,7.0,0.0,113.0,133.0,1057.0,1190.0,2347.0,1008.0,3355.0,39.86842105263158,0.9298245614035088
Andhra Pradesh,Visakhapatnam,531028,41.0,2.0,0.0,43.0,96.0,712.0,808.0,1519.0,1156.0,2675.0,79.1590909090909,0.9318181818181818
Andhra Pradesh,Visakhapatnam,531029,163.0,21.0,0.0,184.0,381.0,1526.0,1907.0,4859.0,3429.0,8288.0,55.108108108108105,0.8810810810810811
Andhra Pradesh,Visakhapatnam,531030,78.0,7.0,0.0,85.0,141.0,1514.0,1655.0,2448.0,1560.0,4008.0,65.84883720930233,0.9069767441860465
Andhra Pradesh,Visakhapatnam,531031,73.0,3.0,0.0,76.0,129.0,1079.0,1208.0,2647.0,1079.0,3726.0,64.07792207792208,0.948051948051948
Andhra Pradesh,Visakhapatnam,531032,71.0,0.0,0.0,71.0,88.0,525.0,613.0,1929.0,759.0,2688.0,45.84722222222222,0.9861111111111112
Andhra Pradesh,Visakhapatnam,531033,77.0,2.0,0.0,79.0,128.0,1128.0,1256.0,1842.0,846.0,2688.0,49.3,0.9625
Andhra Pradesh,Visakhapatnam,531034,53.0,1.0,0.0,54.0,110.0,749.0,859.0,1487.0,731.0,2218.0,55.945454545454545,0.9636363636363636
Andhra Pradesh,Visakhapatnam,531035,103.0,3.0,0.0,106.0,158.0,1085.0,1243.0,3048.0,1626.0,4674.0,55.299065420560744,0.9626168224299065
Andhra Pradesh,Visakhapatnam,531036,102.0,6.0,0.0,108.0,263.0,1698.0,1961.0,3460.0,1843.0,5303.0,66.64220183486239,0.9357798165137615
Andhra Pradesh,Visakhapatnam,531040,236.0,11.0,0.0,247.0,399.0,2725.0,3124.0,6796.0,3572.0,10368.0,54.403225806451616,0.9516129032258065
Andhra Pradesh,Visakhapatnam,531055,161.0,6.0,0.0,167.0,255.0,1927.0,2182.0,4039.0,1821.0,5860.0,47.86904761904762,0.9583333333333334
Andhra Pradesh,Visakhapatnam,531060,25.0,2.0,0.0,27.0,66.0,527.0,593.0,864.0,474.0,1338.0,68.96428571428571,0.8928571428571429
Andhra Pradesh,Visakhapatnam,531061,105.0,2.0,0.0,107.0,140.0,923.0,1063.0,2600.0,1072.0,3672.0,43.842592592592595,0.9722222222222222
Andhra Pradesh,Visakhapatnam,531075,43.0,0.0,0.0,43.0,63.0,858.0,921.0,937.0,465.0,1402.0,52.79545454545455,0.9772727272727273
Andhra Pradesh,Visakhapatnam,531077,240.0,14.0,0.0,254.0,392.0,2872.0,3264.0,5112.0,2860.0,7972.0,44.062745098039215,0.9411764705882353
Andhra Pradesh,Visakhapatnam,531081,88.0,9.0,0.0,97.0,198.0,875.0,1073.0,3150.0,1034.0,4184.0,53.642857142857146,0.8979591836734694
Andhra Pradesh,Visakhapatnam,531082,14.0,3.0,0.0,17.0,16.0,189.0,205.0,681.0,241.0,922.0,62.611111111111114,0.7777777777777778
Andhra Pradesh,Visakhapatnam,531083,66.0,3.0,0.0,69.0,126.0,894.0,1020.0,1755.0,810.0,2565.0,51.214285714285715,0.9428571428571428
Andhra Pradesh,Visakhapatnam,531084,70.0,1.0,0.0,71.0,146.0,1264.0,1410.0,1886.0,1051.0,2937.0,60.375,0.9722222222222222
Andhra Pradesh,Visakhapatnam,531085,50.0,2.0,0.0,52.0,96.0,735.0,831.0,1676.0,823.0,2499.0,62.83018867924528,0.9433962264150944
Andhra Pradesh,Visakhapatnam,531087,40.0,8.0,0.0,48.0,77.0,601.0,678.0,1216.0,560.0,1776.0,50.08163265306123,0.8163265306122449
Andhra Pradesh,Visakhapatnam,531105,114.0,35.0,0.0,149.0,47.0,175.0,222.0,1070.0,1460.0,2530.0,18.346666666666668,0.76
Andhra Pradesh,Visakhapatnam,531111,164.0,17.0,0.0,181.0,373.0,2104.0,2477.0,4215.0,2073.0,6288.0,48.15934065934066,0.9010989010989011
Andhra Pradesh,Visakhapatnam,531113,81.0,1.0,0.0,82.0,159.0,1087.0,1246.0,2713.0,1564.0,4277.0,66.5421686746988,0.9759036144578314
Andhra Pradesh,Visakhapatnam,531114,82.0,3.0,0.0,85.0,332.0,2347.0,2679.0,2814.0,1131.0,3945.0,77.02325581395348,0.9534883720930233
Andhra Pradesh,Visakhapatnam,531115,118.0,2.0,0.0,120.0,237.0,1853.0,2090.0,2200.0,1044.0,3244.0,44.082644628099175,0.9752066115702479
Andhra Pradesh,Visakhapatnam,531116,212.0,20.0,0.0,232.0,406.0,2899.0,3305.0,6415.0,3094.0,9509.0,54.99570815450644,0.9098712446351931
Andhra Pradesh,Visakhapatnam,531117,47.0,0.0,0.0,47.0,77.0,731.0,808.0,1459.0,710.0,2169.0,62.020833333333336,0.9791666666666666
Andhra Pradesh,Visakhapatnam,531126,120.0,3.0,0.0,123.0,231.0,1406.0,1637.0,3319.0,1390.0,4709.0,51.17741935483871,0.967741935483871
Andhra Pradesh,Visakhapatnam,531127,72.0,3.0,0.0,75.0,132.0,847.0,979.0,1823.0,662.0,2485.0,45.578947368421055,0.9473684210526315
Andhra Pradesh,Visakhapatnam,531133,90.0,11.0,1.0,102.0,151.0,907.0,1058.0,2638.0,1337.0,3975.0,48.86407766990291,0.8737864077669902
Andhra Pradesh,Visakhapatnam,531149,206.0,15.0,1.0,222.0,215.0,1566.0,1781.0,5124.0,4552.0,9676.0,51.37668161434978,0.9237668161434978
Andhra Pradesh,Visakhapatnam,531151,324.0,22.0,0.0,346.0,288.0,1818.0,2106.0,5875.0,4225.0,10100.0,35.17579250720461,0.9337175792507204
Andhra Pradesh,Visakhapatnam,531162,117.0,3.0,0.0,120.0,714.0,3715.0,4429.0,3959.0,1916.0,5875.0,85.15702479338843,0.9669421487603306
Andhra Pradesh,Visakhapatnam,531163,116.0,5.0,0.0,121.0,530.0,3221.0,3751.0,3293.0,2240.0,5533.0,76.09836065573771,0.9508196721311475
Andhra Pradesh,Visakhapatnam,531173,166.0,7.0,1.0,174.0,514.0,3951.0,4465.0,4028.0,2734.0,6762.0,64.15428571428572,0.9485714285714286
Andhra Pradesh,Visakhapatnam,531219,73.0,0.0,0.0,73.0,151.0,1105.0,1256.0,1918.0,769.0,2687.0,53.28378378378378,0.9864864864864865
Andhra Pradesh,Visakhapatnam,535005,11.0,0.0,0.0,11.0,11.0,135.0,146.0,254.0,176.0,430.0,48.0,0.9166666666666666
Andhra Pradesh,Visakhapatnam,535145,141.0,11.0,0.0,152.0,90.0,667.0,757.0,2274.0,3067.0,5341.0,39.8562091503268,0.9215686274509803
Andhra Pradesh,Visakhapatnam,535183,13.0,2.0,0.0,15.0,37.0,265.0,302.0,443.0,234.0,677.0,61.1875,0.8125
Andhra Pradesh,Visakhapatnam,535250,6.0,0.0,0.0,6.0,9.0,38.0,47.0,76.0,28.0,104.0,21.571428571428573,0.8571428571428571
Andhra Pradesh,Visakhapatnam,535273,25.0,3.0,0.0,28.0,39.0,71.0,110.0,520.0,797.0,1317.0,49.206896551724135,0.8620689655172413
Andhra Pradesh,Vizianagaram,531162,45.0,1.0,0.0,46.0,95.0,693.0,788.0,1059.0,501.0,1560.0,49.95744680851064,0.9574468085106383
Andhra Pradesh,Vizianagaram,531173,17.0,0.0,0.0,17.0,4.0,74.0,78.0,134.0,89.0,223.0,16.72222222222222,0.9444444444444444
Andhra Pradesh,Vizianagaram,532122,18.0,0.0,0.0,18.0,96.0,509.0,605.0,683.0,334.0,1017.0,85.36842105263158,0.9473684210526315
Andhra Pradesh,Vizianagaram,532123,13.0,0.0,0.0,13.0,15.0,137.0,152.0,71.0,62.0,133.0,20.357142857142858,0.9285714285714286
Andhra Pradesh,Vizianagaram,532127,47.0,0.0,0.0,47.0,209.0,1266.0,1475.0,1005.0,682.0,1687.0,65.875,0.9791666666666666
Andhra Pradesh,Vizianagaram,532148,3.0,0.0,0.0,3.0,13.0,68.0,81.0,8.0,8.0,16.0,24.25,0.75
Andhra Pradesh,Vizianagaram,532168,9.0,0.0,0.0,9.0,52.0,232.0,284.0,103.0,113.0,216.0,50.0,0.9
Andhra Pradesh,Vizianagaram,532440,5.0,0.0,0.0,5.0,16.0,68.0,84.0,25.0,31.0,56.0,23.333333333333332,0.8333333333333334
Andhra Pradesh,Vizianagaram,532460,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,7.0,2.6666666666666665,0.6666666666666666
Andhra Pradesh,Vizianagaram,532461,2.0,0.0,0.0,2.0,19.0,68.0,87.0,45.0,41.0,86.0,57.666666666666664,0.6666666666666666
Andhra Pradesh,Vizianagaram,535001,51.0,2.0,0.0,53.0,103.0,876.0,979.0,1119.0,677.0,1796.0,51.388888888888886,0.9444444444444444
Andhra Pradesh,Vizianagaram,535002,226.0,13.0,0.0,239.0,1275.0,8140.0,9415.0,4332.0,2572.0,6904.0,67.99583333333334,0.9416666666666667
Andhra Pradesh,Vizianagaram,535003,145.0,8.0,2.0,155.0,302.0,1858.0,2160.0,3761.0,2131.0,5892.0,51.61538461538461,0.9294871794871795
Andhra Pradesh,Vizianagaram,535004,64.0,3.0,0.0,67.0,133.0,928.0,1061.0,1292.0,730.0,2022.0,45.338235294117645,0.9411764705882353
Andhra Pradesh,Vizianagaram,535005,46.0,1.0,0.0,47.0,76.0,719.0,795.0,988.0,588.0,1576.0,49.395833333333336,0.9583333333333334
Andhra Pradesh,Vizianagaram,535006,40.0,1.0,0.0,41.0,113.0,571.0,684.0,1122.0,518.0,1640.0,55.333333333333336,0.9523809523809523
Andhra Pradesh,Vizianagaram,535101,66.0,4.0,0.0,70.0,252.0,1588.0,1840.0,2142.0,1037.0,3179.0,70.69014084507042,0.9295774647887324
Andhra Pradesh,Vizianagaram,535102,43.0,2.0,0.0,45.0,157.0,1237.0,1394.0,1223.0,734.0,1957.0,72.84782608695652,0.9347826086956522
Andhra Pradesh,Vizianagaram,535124,57.0,0.0,0.0,57.0,142.0,586.0,728.0,1135.0,831.0,1966.0,46.44827586206897,0.9827586206896551
Andhra Pradesh,Vizianagaram,535125,45.0,2.0,0.0,47.0,296.0,1162.0,1458.0,1608.0,679.0,2287.0,78.02083333333333,0.9375
Andhra Pradesh,Vizianagaram,535126,39.0,3.0,0.0,42.0,153.0,736.0,889.0,1157.0,968.0,2125.0,70.09302325581395,0.9069767441860465
Andhra Pradesh,Vizianagaram,535128,110.0,4.0,0.0,114.0,304.0,1608.0,1912.0,2930.0,1152.0,4082.0,52.12173913043478,0.9565217391304348
Andhra Pradesh,Vizianagaram,535145,99.0,2.0,0.0,101.0,551.0,2820.0,3371.0,2673.0,1603.0,4276.0,74.97058823529412,0.9705882352941176
Andhra Pradesh,Vizianagaram,535148,16.0,0.0,0.0,16.0,102.0,419.0,521.0,721.0,359.0,1080.0,94.17647058823529,0.9411764705882353
Andhra Pradesh,Vizianagaram,535160,29.0,6.0,0.0,35.0,64.0,474.0,538.0,774.0,403.0,1177.0,47.638888888888886,0.8055555555555556
Andhra Pradesh,Vizianagaram,535161,58.0,1.0,0.0,59.0,148.0,939.0,1087.0,1692.0,862.0,2554.0,60.68333333333333,0.9666666666666667
Andhra Pradesh,Vizianagaram,535183,138.0,2.0,0.0,140.0,300.0,2016.0,2316.0,3609.0,1906.0,5515.0,55.53900709219858,0.9787234042553191
Andhra Pradesh,Vizianagaram,535204,86.0,4.0,0.0,90.0,347.0,1873.0,2220.0,2884.0,1113.0,3997.0,68.31868131868131,0.945054945054945
Andhra Pradesh,Vizianagaram,535213,51.0,1.0,0.0,52.0,92.0,672.0,764.0,1084.0,459.0,1543.0,43.528301886792455,0.9622641509433962
Andhra Pradesh,Vizianagaram,535214,15.0,0.0,0.0,15.0,35.0,243.0,278.0,495.0,310.0,805.0,67.6875,0.9375
Andhra Pradesh,Vizianagaram,535215,76.0,1.0,0.0,77.0,140.0,812.0,952.0,1647.0,849.0,2496.0,44.205128205128204,0.9743589743589743
Andhra Pradesh,Vizianagaram,535216,104.0,2.0,0.0,106.0,251.0,1583.0,1834.0,2464.0,1007.0,3471.0,49.57943925233645,0.9719626168224299
Andhra Pradesh,Vizianagaram,535217,92.0,1.0,0.0,93.0,242.0,1497.0,1739.0,2489.0,1032.0,3521.0,55.95744680851064,0.9787234042553191
Andhra Pradesh,Vizianagaram,535218,73.0,0.0,0.0,73.0,262.0,1110.0,1372.0,2140.0,1280.0,3420.0,64.75675675675676,0.9864864864864865
Andhra Pradesh,Vizianagaram,535220,29.0,0.0,0.0,29.0,108.0,494.0,602.0,959.0,359.0,1318.0,64.0,0.9666666666666667
Andhra Pradesh,Vizianagaram,535221,19.0,1.0,0.0,20.0,45.0,286.0,331.0,659.0,365.0,1024.0,64.52380952380952,0.9047619047619048
Andhra Pradesh,Vizianagaram,535240,39.0,3.0,0.0,42.0,101.0,864.0,965.0,1050.0,440.0,1490.0,57.093023255813954,0.9069767441860465
Andhra Pradesh,Vizianagaram,535250,72.0,2.0,0.0,74.0,176.0,904.0,1080.0,1602.0,828.0,2430.0,46.8,0.96
Andhra Pradesh,Vizianagaram,535260,49.0,3.0,0.0,52.0,134.0,717.0,851.0,1303.0,655.0,1958.0,53.0,0.9245283018867925
Andhra Pradesh,Vizianagaram,535270,90.0,2.0,0.0,92.0,176.0,982.0,1158.0,2615.0,1413.0,4028.0,55.763440860215056,0.967741935483871
Andhra Pradesh,Vizianagaram,535273,38.0,2.0,0.0,40.0,76.0,489.0,565.0,692.0,357.0,1049.0,39.36585365853659,0.926829268292683
Andhra Pradesh,Vizianagaram,535280,38.0,0.0,0.0,38.0,76.0,385.0,461.0,919.0,435.0,1354.0,46.53846153846154,0.9743589743589743
Andhra Pradesh,Vizianagaram,535281,40.0,0.0,0.0,40.0,102.0,601.0,703.0,1243.0,576.0,1819.0,61.51219512195122,0.975609756097561
Andhra Pradesh,Vizianagaram,535463,46.0,1.0,0.0,47.0,84.0,487.0,571.0,1216.0,624.0,1840.0,50.229166666666664,0.9583333333333334
Andhra Pradesh,Vizianagaram,535501,75.0,5.0,0.0,80.0,151.0,1178.0,1329.0,2417.0,1682.0,4099.0,67.01234567901234,0.9259259259259259
Andhra Pradesh,Vizianagaram,535502,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,4.0,10.0,6.0,0.5
Andhra Pradesh,Vizianagaram,535521,110.0,20.0,1.0,131.0,290.0,1390.0,1680.0,2657.0,2218.0,4875.0,49.65909090909091,0.8333333333333334
Andhra Pradesh,Vizianagaram,535522,28.0,1.0,0.0,29.0,50.0,274.0,324.0,1141.0,938.0,2079.0,80.1,0.9333333333333333
Andhra Pradesh,Vizianagaram,535523,22.0,5.0,0.0,27.0,86.0,397.0,483.0,1521.0,1381.0,2902.0,120.89285714285714,0.7857142857142857
Andhra Pradesh,Vizianagaram,535524,44.0,2.0,0.0,46.0,70.0,522.0,592.0,1133.0,962.0,2095.0,57.170212765957444,0.9361702127659575
Andhra Pradesh,Vizianagaram,535525,22.0,1.0,0.0,23.0,75.0,480.0,555.0,1147.0,583.0,1730.0,95.20833333333333,0.9166666666666666
Andhra Pradesh,Vizianagaram,535526,42.0,3.0,0.0,45.0,132.0,628.0,760.0,1567.0,1080.0,2647.0,74.06521739130434,0.9130434782608695
Andhra Pradesh,Vizianagaram,535527,32.0,0.0,0.0,32.0,90.0,482.0,572.0,1128.0,796.0,1924.0,75.63636363636364,0.9696969696969697
Andhra Pradesh,Vizianagaram,535534,39.0,5.0,0.0,44.0,131.0,664.0,795.0,1393.0,801.0,2194.0,66.42222222222222,0.8666666666666667
Andhra Pradesh,Vizianagaram,535546,41.0,0.0,0.0,41.0,139.0,582.0,721.0,1976.0,1411.0,3387.0,97.80952380952381,0.9761904761904762
Andhra Pradesh,Vizianagaram,535547,69.0,3.0,0.0,72.0,138.0,1120.0,1258.0,1899.0,1733.0,3632.0,66.98630136986301,0.9452054794520548
Andhra Pradesh,Vizianagaram,535557,48.0,3.0,0.0,51.0,178.0,1091.0,1269.0,1989.0,1199.0,3188.0,85.71153846153847,0.9230769230769231
Andhra Pradesh,Vizianagaram,535558,150.0,7.0,0.0,157.0,320.0,2405.0,2725.0,3993.0,2819.0,6812.0,60.360759493670884,0.9493670886075949
Andhra Pradesh,Vizianagaram,535568,23.0,0.0,0.0,23.0,72.0,472.0,544.0,693.0,446.0,1139.0,70.125,0.9583333333333334
Andhra Pradesh,Vizianagaram,535573,42.0,1.0,0.0,43.0,63.0,365.0,428.0,1054.0,620.0,1674.0,47.77272727272727,0.9545454545454546
Andhra Pradesh,Vizianagaram,535578,70.0,3.0,0.0,73.0,153.0,795.0,948.0,1777.0,1288.0,3065.0,54.229729729729726,0.9459459459459459
Andhra Pradesh,Vizianagaram,535579,116.0,6.0,0.0,122.0,361.0,3108.0,3469.0,2758.0,1431.0,4189.0,62.260162601626014,0.943089430894309
Andhra Pradesh,Vizianagaram,535580,83.0,1.0,0.0,84.0,171.0,901.0,1072.0,1903.0,1054.0,2957.0,47.4,0.9764705882352941
Andhra Pradesh,Vizianagaram,535581,30.0,1.0,0.0,31.0,77.0,453.0,530.0,600.0,349.0,949.0,46.21875,0.9375
Andhra Pradesh,Vizianagaram,535591,125.0,3.0,0.0,128.0,530.0,4460.0,4990.0,4561.0,2383.0,6944.0,92.51162790697674,0.9689922480620154
Andhra Pradesh,Vizianagaram,535592,49.0,7.0,0.0,56.0,111.0,917.0,1028.0,1401.0,792.0,2193.0,56.50877192982456,0.8596491228070176
Andhra Pradesh,Vizianagaram,535593,44.0,3.0,0.0,47.0,229.0,1298.0,1527.0,1699.0,998.0,2697.0,88.0,0.9166666666666666
Andhra Pradesh,Warangal,506001,39.0,4.0,0.0,43.0,115.0,882.0,997.0,771.0,3055.0,3826.0,109.61363636363636,0.8863636363636364
Andhra Pradesh,Warangal,506002,84.0,7.0,0.0,91.0,276.0,3064.0,3340.0,1124.0,3064.0,4188.0,81.82608695652173,0.9130434782608695
Andhra Pradesh,Warangal,506003,14.0,1.0,0.0,15.0,115.0,850.0,965.0,396.0,1186.0,1582.0,159.1875,0.875
Andhra Pradesh,Warangal,506004,1.0,2.0,0.0,3.0,9.0,94.0,103.0,67.0,148.0,215.0,79.5,0.25
Andhra Pradesh,Warangal,506005,9.0,3.0,0.0,12.0,86.0,770.0,856.0,230.0,649.0,879.0,133.46153846153845,0.6923076923076923
Andhra Pradesh,Warangal,506006,28.0,11.0,0.0,39.0,116.0,744.0,860.0,409.0,1896.0,2305.0,79.125,0.7
Andhra Pradesh,Warangal,506007,7.0,0.0,0.0,7.0,8.0,76.0,84.0,13.0,73.0,86.0,21.25,0.875
Andhra Pradesh,Warangal,506009,16.0,0.0,0.0,16.0,14.0,118.0,132.0,167.0,717.0,884.0,59.76470588235294,0.9411764705882353
Andhra Pradesh,Warangal,506011,5.0,0.0,0.0,5.0,2.0,19.0,21.0,12.0,48.0,60.0,13.5,0.8333333333333334
Andhra Pradesh,Warangal,506013,6.0,0.0,0.0,6.0,20.0,134.0,154.0,67.0,162.0,229.0,54.714285714285715,0.8571428571428571
Andhra Pradesh,Warangal,506015,13.0,4.0,0.0,17.0,63.0,284.0,347.0,169.0,964.0,1133.0,82.22222222222223,0.7222222222222222
Andhra Pradesh,Warangal,506101,58.0,6.0,0.0,64.0,145.0,1149.0,1294.0,400.0,1226.0,1626.0,44.92307692307692,0.8923076923076924
Andhra Pradesh,Warangal,506104,9.0,1.0,0.0,10.0,3.0,180.0,183.0,13.0,124.0,137.0,29.09090909090909,0.8181818181818182
Andhra Pradesh,Warangal,506105,8.0,2.0,0.0,10.0,115.0,516.0,631.0,240.0,466.0,706.0,121.54545454545455,0.7272727272727273
Andhra Pradesh,Warangal,506112,35.0,17.0,0.0,52.0,84.0,859.0,943.0,498.0,843.0,1341.0,43.094339622641506,0.660377358490566
Andhra Pradesh,Warangal,506122,8.0,3.0,0.0,11.0,13.0,379.0,392.0,20.0,243.0,263.0,54.583333333333336,0.6666666666666666
Andhra Pradesh,Warangal,506132,24.0,9.0,0.0,33.0,4.0,686.0,690.0,17.0,309.0,326.0,29.88235294117647,0.7058823529411765
Andhra Pradesh,Warangal,506134,34.0,6.0,0.0,40.0,54.0,562.0,616.0,297.0,675.0,972.0,38.73170731707317,0.8292682926829268
Andhra Pradesh,Warangal,506135,10.0,3.0,0.0,13.0,1.0,394.0,395.0,4.0,254.0,258.0,46.642857142857146,0.7142857142857143
Andhra Pradesh,Warangal,506142,12.0,4.0,0.0,16.0,65.0,472.0,537.0,288.0,603.0,891.0,84.0,0.7058823529411765
Andhra Pradesh,Warangal,506143,13.0,3.0,0.0,16.0,108.0,589.0,697.0,331.0,589.0,920.0,95.11764705882354,0.7647058823529411
Andhra Pradesh,Warangal,506144,4.0,1.0,0.0,5.0,27.0,236.0,263.0,92.0,199.0,291.0,92.33333333333333,0.6666666666666666
Andhra Pradesh,Warangal,506145,6.0,0.0,0.0,6.0,32.0,178.0,210.0,172.0,418.0,590.0,114.28571428571429,0.8571428571428571
Andhra Pradesh,Warangal,506151,5.0,2.0,0.0,7.0,30.0,175.0,205.0,129.0,345.0,474.0,84.875,0.625
Andhra Pradesh,Warangal,506163,11.0,3.0,0.0,14.0,122.0,1046.0,1168.0,446.0,856.0,1302.0,164.66666666666666,0.7333333333333333
Andhra Pradesh,Warangal,506164,22.0,2.0,0.0,24.0,117.0,967.0,1084.0,363.0,971.0,1334.0,96.72,0.88
Andhra Pradesh,Warangal,506165,11.0,1.0,0.0,12.0,79.0,943.0,1022.0,351.0,995.0,1346.0,182.15384615384616,0.8461538461538461
Andhra Pradesh,Warangal,506167,41.0,11.0,0.0,52.0,157.0,953.0,1110.0,658.0,1039.0,1697.0,52.9622641509434,0.7735849056603774
Andhra Pradesh,Warangal,506168,7.0,0.0,0.0,7.0,22.0,362.0,384.0,126.0,683.0,809.0,149.125,0.875
Andhra Pradesh,Warangal,506169,8.0,0.0,0.0,8.0,6.0,360.0,366.0,12.0,410.0,422.0,87.55555555555556,0.8888888888888888
Andhra Pradesh,Warangal,506172,7.0,1.0,0.0,8.0,3.0,680.0,683.0,8.0,214.0,222.0,100.55555555555556,0.7777777777777778
Andhra Pradesh,Warangal,506201,5.0,1.0,0.0,6.0,22.0,103.0,125.0,47.0,66.0,113.0,34.0,0.7142857142857143
Andhra Pradesh,Warangal,506221,5.0,2.0,0.0,7.0,19.0,35.0,54.0,34.0,49.0,83.0,17.125,0.625
Andhra Pradesh,Warangal,506223,0.0,1.0,0.0,1.0,1.0,26.0,27.0,9.0,18.0,27.0,27.0,0.0
Andhra Pradesh,Warangal,506224,1.0,1.0,0.0,2.0,4.0,26.0,30.0,20.0,23.0,43.0,24.333333333333332,0.3333333333333333
Andhra Pradesh,Warangal,506244,4.0,2.0,0.0,6.0,28.0,156.0,184.0,75.0,111.0,186.0,52.857142857142854,0.5714285714285714
Andhra Pradesh,Warangal,506252,1.0,1.0,0.0,2.0,31.0,149.0,180.0,111.0,179.0,290.0,156.66666666666666,0.3333333333333333
Andhra Pradesh,Warangal,506301,6.0,2.0,0.0,8.0,66.0,276.0,342.0,175.0,222.0,397.0,82.11111111111111,0.6666666666666666
Andhra Pradesh,Warangal,506302,26.0,10.0,0.0,36.0,83.0,449.0,532.0,199.0,490.0,689.0,33.0,0.7027027027027027
Andhra Pradesh,Warangal,506303,12.0,4.0,0.0,16.0,55.0,438.0,493.0,170.0,359.0,529.0,60.11764705882353,0.7058823529411765
Andhra Pradesh,Warangal,506310,12.0,0.0,0.0,12.0,83.0,485.0,568.0,274.0,581.0,855.0,109.46153846153847,0.9230769230769231
Andhra Pradesh,Warangal,506313,7.0,2.0,0.0,9.0,127.0,676.0,803.0,379.0,712.0,1091.0,189.4,0.7
Andhra Pradesh,Warangal,506314,18.0,2.0,0.0,20.0,104.0,809.0,913.0,405.0,723.0,1128.0,97.19047619047619,0.8571428571428571
Andhra Pradesh,Warangal,506315,0.0,1.0,0.0,1.0,9.0,14.0,23.0,13.0,22.0,35.0,29.0,0.0
Andhra Pradesh,Warangal,506316,3.0,2.0,0.0,5.0,24.0,278.0,302.0,163.0,314.0,477.0,129.83333333333334,0.5
Andhra Pradesh,Warangal,506317,1.0,0.0,0.0,1.0,12.0,64.0,76.0,31.0,29.0,60.0,68.0,0.5
Andhra Pradesh,Warangal,506318,1.0,0.0,0.0,1.0,4.0,68.0,72.0,24.0,44.0,68.0,70.0,0.5
Andhra Pradesh,Warangal,506319,6.0,2.0,0.0,8.0,46.0,259.0,305.0,200.0,501.0,701.0,111.77777777777777,0.6666666666666666
Andhra Pradesh,Warangal,506324,1.0,0.0,0.0,1.0,3.0,18.0,21.0,15.0,22.0,37.0,29.0,0.5
Andhra Pradesh,Warangal,506330,30.0,3.0,0.0,33.0,87.0,706.0,793.0,343.0,964.0,1307.0,61.76470588235294,0.8823529411764706
Andhra Pradesh,Warangal,506331,29.0,17.0,0.0,46.0,94.0,810.0,904.0,346.0,818.0,1164.0,44.0,0.6170212765957447
Andhra Pradesh,Warangal,506332,12.0,3.0,0.0,15.0,16.0,401.0,417.0,84.0,240.0,324.0,46.3125,0.75
Andhra Pradesh,Warangal,506342,10.0,6.0,0.0,16.0,75.0,596.0,671.0,257.0,1122.0,1379.0,120.58823529411765,0.5882352941176471
Andhra Pradesh,Warangal,506343,10.0,0.0,0.0,10.0,15.0,289.0,304.0,61.0,185.0,246.0,50.0,0.9090909090909091
Andhra Pradesh,Warangal,506344,1.0,0.0,0.0,1.0,38.0,174.0,212.0,138.0,558.0,696.0,454.0,0.5
Andhra Pradesh,Warangal,506345,12.0,2.0,0.0,14.0,61.0,567.0,628.0,305.0,691.0,996.0,108.26666666666667,0.8
Andhra Pradesh,Warangal,506347,2.0,0.0,0.0,2.0,31.0,175.0,206.0,180.0,576.0,756.0,320.6666666666667,0.6666666666666666
