pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
416223,Maharashtra,Kolhapur,33.0,0.0,0.0,21.0,976.0,896.0,805.0
416229,Maharashtra,Kolhapur,129.0,18.0,1.0,117.0,2958.0,2046.0,2876.0
416230,Maharashtra,Kolhapur,86.0,9.0,1.0,66.0,1569.0,1075.0,2042.0
416231,Maharashtra,Kolhapur,13.0,2.0,0.0,6.0,143.0,167.0,161.0
416232,Maharashtra,Kolhapur,27.0,3.0,0.0,31.0,480.0,577.0,527.0
416234,Maharashtra,Kolhapur,52.0,10.0,1.0,82.0,1029.0,983.0,974.0
416235,Maharashtra,Kolhapur,86.0,7.0,3.0,57.0,1580.0,1487.0,1364.0
416236,Maharashtra,Kolhapur,13.0,3.0,0.0,10.0,205.0,357.0,590.0
416301,Maharashtra,Sangli,144.0,55.0,0.0,84.0,1478.0,2208.0,3868.0
416302,Maharashtra,Sangli,45.0,7.0,1.0,29.0,541.0,1120.0,1868.0
416303,Maharashtra,Sangli,41.0,6.0,0.0,21.0,584.0,1005.0,1697.0
416304,Maharashtra,Sangli,38.0,3.0,0.0,24.0,344.0,738.0,759.0
416305,Maharashtra,Sangli,24.0,1.0,0.0,14.0,360.0,423.0,477.0
416306,Maharashtra,Sangli,73.0,6.0,0.0,37.0,606.0,1014.0,1105.0
416307,Maharashtra,Sangli,20.0,2.0,0.0,7.0,286.0,378.0,436.0
416308,Maharashtra,Sangli,36.0,3.0,1.0,39.0,930.0,1474.0,1466.0
416309,Maharashtra,Sangli,19.0,4.0,0.0,25.0,785.0,998.0,1078.0
416310,Maharashtra,Sangli,35.0,7.0,0.0,47.0,963.0,1996.0,1576.0
416311,Maharashtra,Sangli,47.0,9.0,0.0,29.0,1313.0,1014.0,2050.0
416312,Maharashtra,Sangli,143.0,18.0,0.0,156.0,4168.0,4286.0,5405.0
416313,Maharashtra,Sangli,55.0,7.0,0.0,21.0,452.0,997.0,1711.0
416314,Maharashtra,Sangli,26.0,6.0,0.0,25.0,600.0,654.0,837.0
416315,Maharashtra,Sangli,21.0,2.0,0.0,7.0,278.0,333.0,472.0
416316,Maharashtra,Sangli,19.0,1.0,0.0,8.0,211.0,478.0,649.0
416401,Maharashtra,Sangli,43.0,8.0,0.0,11.0,1058.0,694.0,766.0
416402,Maharashtra,Sangli,68.0,26.0,0.0,45.0,2131.0,1194.0,2040.0
416403,Maharashtra,Sangli,93.0,33.0,2.0,48.0,2685.0,1720.0,3331.0
416403,Maharashtra,Solapur,3.0,0.0,0.0,5.0,101.0,46.0,38.0
416404,Maharashtra,Sangli,621.0,223.0,16.0,243.0,8805.0,5210.0,5564.0
416405,Maharashtra,Sangli,109.0,30.0,0.0,119.0,3835.0,2320.0,4421.0
416406,Maharashtra,Sangli,12.0,4.0,0.0,20.0,324.0,671.0,537.0
416407,Maharashtra,Sangli,35.0,7.0,0.0,34.0,772.0,999.0,1175.0
416408,Maharashtra,Sangli,33.0,8.0,1.0,23.0,1235.0,911.0,1181.0
416409,Maharashtra,Sangli,27.0,5.0,0.0,13.0,283.0,679.0,1242.0
416410,Maharashtra,Sangli,1113.0,451.0,45.0,306.0,5610.0,8291.0,11921.0
416411,Maharashtra,Sangli,32.0,5.0,0.0,34.0,784.0,508.0,842.0
416412,Maharashtra,Sangli,309.0,234.0,26.0,143.0,6724.0,2230.0,2696.0
416413,Maharashtra,Sangli,300.0,179.0,21.0,110.0,4203.0,2336.0,3608.0
416414,Maharashtra,Sangli,4.0,4.0,0.0,10.0,146.0,345.0,359.0
416415,Maharashtra,Sangli,24.0,7.0,0.0,33.0,625.0,680.0,949.0
416416,Maharashtra,Sangli,504.0,120.0,3.0,615.0,9510.0,12288.0,13146.0
416417,Maharashtra,Sangli,14.0,5.0,1.0,4.0,192.0,403.0,481.0
416418,Maharashtra,Sangli,46.0,12.0,0.0,25.0,1023.0,537.0,719.0
416419,Maharashtra,Sangli,21.0,3.0,0.0,17.0,571.0,631.0,775.0
416420,Maharashtra,Sangli,18.0,6.0,0.0,7.0,289.0,350.0,490.0
416422,Maharashtra,Sangli,5.0,0.0,0.0,4.0,125.0,70.0,125.0
416436,Maharashtra,Sangli,59.0,13.0,0.0,49.0,490.0,1600.0,1436.0
416501,Maharashtra,Kolhapur,57.0,2.0,1.0,18.0,710.0,1195.0,1489.0
416502,Maharashtra,Kolhapur,149.0,5.0,1.0,105.0,2265.0,2251.0,2955.0
416503,Maharashtra,Kolhapur,58.0,1.0,0.0,25.0,866.0,601.0,835.0
416504,Maharashtra,Kolhapur,57.0,0.0,0.0,28.0,1111.0,968.0,1161.0
416505,Maharashtra,Kolhapur,97.0,4.0,0.0,57.0,1839.0,1923.0,2203.0
416506,Maharashtra,Kolhapur,49.0,3.0,0.0,53.0,1839.0,879.0,1582.0
416507,Maharashtra,Kolhapur,114.0,10.0,1.0,74.0,1009.0,2499.0,3576.0
416508,Maharashtra,Kolhapur,82.0,1.0,0.0,68.0,899.0,1612.0,2367.0
416509,Maharashtra,Kolhapur,97.0,7.0,1.0,102.0,1311.0,2454.0,3817.0
416510,Maharashtra,Sindhudurg,160.0,7.0,7.0,145.0,2941.0,2909.0,2450.0
416511,Maharashtra,Sindhudurg,34.0,1.0,1.0,46.0,1094.0,646.0,974.0
416512,Maharashtra,Sindhudurg,38.0,0.0,0.0,20.0,742.0,849.0,1045.0
416513,Maharashtra,Sindhudurg,5.0,0.0,1.0,7.0,99.0,51.0,38.0
416514,Maharashtra,Sindhudurg,22.0,0.0,0.0,12.0,525.0,395.0,492.0
416515,Maharashtra,Sindhudurg,3.0,0.0,0.0,4.0,73.0,70.0,84.0
416516,Maharashtra,Sindhudurg,31.0,1.0,0.0,31.0,741.0,682.0,613.0
416517,Maharashtra,Sindhudurg,8.0,1.0,0.0,2.0,143.0,45.0,44.0
416518,Maharashtra,Sindhudurg,27.0,0.0,0.0,21.0,583.0,241.0,345.0
416519,Maharashtra,Sindhudurg,44.0,0.0,2.0,17.0,547.0,731.0,1017.0
416520,Maharashtra,Sindhudurg,94.0,5.0,4.0,97.0,1988.0,1690.0,2124.0
416521,Maharashtra,Sindhudurg,14.0,0.0,0.0,9.0,140.0,283.0,486.0
416522,Maharashtra,Sindhudurg,11.0,2.0,0.0,11.0,266.0,162.0,220.0
416523,Maharashtra,Sindhudurg,7.0,0.0,0.0,6.0,274.0,143.0,87.0
416524,Maharashtra,Sindhudurg,11.0,0.0,0.0,4.0,182.0,164.0,207.0
416525,Maharashtra,Sindhudurg,6.0,2.0,0.0,10.0,113.0,171.0,143.0
416526,Maharashtra,Kolhapur,37.0,2.0,0.0,37.0,460.0,905.0,723.0
416527,Maharashtra,Kolhapur,3.0,0.0,0.0,10.0,40.0,118.0,154.0
416528,Maharashtra,Sindhudurg,12.0,1.0,0.0,9.0,122.0,254.0,258.0
416529,Maharashtra,Sindhudurg,13.0,0.0,1.0,8.0,201.0,282.0,665.0
416531,Maharashtra,Sindhudurg,9.0,0.0,0.0,14.0,284.0,240.0,222.0
416534,Maharashtra,Sindhudurg,9.0,1.0,0.0,15.0,71.0,212.0,336.0
416549,Maharashtra,Sindhudurg,12.0,1.0,0.0,4.0,275.0,193.0,298.0
416551,Maharashtra,Kolhapur,33.0,1.0,0.0,17.0,902.0,603.0,1245.0
416552,Maharashtra,Kolhapur,30.0,6.0,0.0,29.0,401.0,745.0,1350.0
416601,Maharashtra,Sindhudurg,30.0,1.0,0.0,35.0,1518.0,763.0,746.0
416602,Maharashtra,Sindhudurg,77.0,5.0,0.0,119.0,2414.0,1577.0,1570.0
416603,Maharashtra,Sindhudurg,15.0,4.0,0.0,5.0,406.0,384.0,492.0
416604,Maharashtra,Sindhudurg,17.0,0.0,0.0,5.0,234.0,432.0,634.0
416605,Maharashtra,Sindhudurg,11.0,0.0,0.0,3.0,147.0,135.0,241.0
416606,Maharashtra,Sindhudurg,45.0,1.0,3.0,53.0,841.0,935.0,1235.0
416608,Maharashtra,Sindhudurg,9.0,0.0,3.0,10.0,398.0,166.0,276.0
416609,Maharashtra,Sindhudurg,16.0,0.0,0.0,10.0,619.0,335.0,279.0
416610,Maharashtra,Sindhudurg,20.0,1.0,0.0,13.0,176.0,311.0,740.0
416611,Maharashtra,Sindhudurg,25.0,0.0,0.0,15.0,321.0,520.0,1731.0
416612,Maharashtra,Sindhudurg,23.0,2.0,0.0,21.0,818.0,563.0,943.0
416613,Maharashtra,Sindhudurg,10.0,0.0,0.0,18.0,246.0,283.0,571.0
416614,Maharashtra,Sindhudurg,18.0,3.0,0.0,14.0,436.0,290.0,407.0
416615,Maharashtra,Sindhudurg,3.0,0.0,0.0,6.0,110.0,42.0,93.0
416616,Maharashtra,Sindhudurg,19.0,0.0,0.0,9.0,312.0,205.0,356.0
416620,Maharashtra,Sindhudurg,7.0,0.0,0.0,8.0,224.0,140.0,151.0
416623,Maharashtra,Sindhudurg,7.0,0.0,0.0,6.0,141.0,112.0,112.0
416626,Maharashtra,Sindhudurg,2.0,1.0,0.0,4.0,64.0,65.0,49.0
416628,Maharashtra,Sindhudurg,4.0,0.0,0.0,6.0,214.0,119.0,85.0
416630,Maharashtra,Sindhudurg,11.0,0.0,0.0,22.0,297.0,140.0,312.0
416632,Maharashtra,Sindhudurg,11.0,0.0,0.0,4.0,101.0,133.0,215.0
416701,Maharashtra,Ratnagiri,88.0,5.0,0.0,65.0,923.0,1576.0,2590.0
416702,Maharashtra,Ratnagiri,113.0,8.0,0.0,250.0,5137.0,2508.0,3458.0
416703,Maharashtra,Sindhudurg,24.0,5.0,0.0,20.0,787.0,410.0,564.0
416704,Maharashtra,Ratnagiri,30.0,2.0,0.0,27.0,1534.0,1274.0,1649.0
416705,Maharashtra,Ratnagiri,18.0,3.0,0.0,21.0,737.0,501.0,657.0
416707,Maharashtra,Ratnagiri,14.0,1.0,0.0,14.0,408.0,465.0,340.0
416709,Maharashtra,Ratnagiri,5.0,0.0,0.0,11.0,233.0,144.0,48.0
416712,Maharashtra,Ratnagiri,58.0,4.0,0.0,44.0,1017.0,1350.0,1804.0
416713,Maharashtra,Ratnagiri,10.0,1.0,0.0,39.0,545.0,306.0,439.0
416801,Maharashtra,Sindhudurg,23.0,5.0,0.0,19.0,554.0,576.0,471.0
416803,Maharashtra,Sindhudurg,5.0,0.0,0.0,1.0,137.0,35.0,53.0
416804,Maharashtra,Sindhudurg,10.0,0.0,0.0,16.0,351.0,289.0,214.0
416805,Maharashtra,Sindhudurg,10.0,0.0,0.0,14.0,524.0,229.0,380.0
416806,Maharashtra,Sindhudurg,7.0,0.0,0.0,8.0,259.0,96.0,62.0
416807,Maharashtra,Sindhudurg,9.0,0.0,0.0,7.0,218.0,74.0,52.0
416810,Maharashtra,Sindhudurg,55.0,7.0,0.0,69.0,1615.0,695.0,787.0
416811,Maharashtra,Sindhudurg,15.0,0.0,0.0,22.0,653.0,317.0,446.0
416812,Maharashtra,Sindhudurg,13.0,2.0,0.0,15.0,216.0,484.0,645.0
421001,Maharashtra,Thane,120.0,61.0,4.0,173.0,2319.0,2125.0,4451.0
421002,Maharashtra,Thane,274.0,109.0,4.0,307.0,5317.0,3777.0,7171.0
421003,Maharashtra,Thane,26.0,12.0,2.0,15.0,501.0,53.0,311.0
421004,Maharashtra,Thane,326.0,87.0,19.0,265.0,3909.0,2982.0,5256.0
421005,Maharashtra,Thane,124.0,45.0,4.0,155.0,2494.0,1432.0,3120.0
421101,Maharashtra,Thane,74.0,23.0,1.0,91.0,1353.0,1068.0,1504.0
421102,Maharashtra,Thane,194.0,117.0,9.0,291.0,3086.0,1546.0,2994.0
421103,Maharashtra,Thane,35.0,6.0,1.0,76.0,931.0,431.0,769.0
421201,Maharashtra,Thane,432.0,185.0,5.0,751.0,7710.0,4809.0,9831.0
421202,Maharashtra,Thane,364.0,132.0,1.0,635.0,6614.0,3922.0,6317.0
421203,Maharashtra,Thane,138.0,79.0,3.0,189.0,2247.0,1075.0,1897.0
421204,Maharashtra,Thane,406.0,157.0,3.0,962.0,9256.0,3290.0,6262.0
421301,Maharashtra,Thane,2390.0,882.0,39.0,2582.0,23499.0,15981.0,22399.0
421302,Maharashtra,Thane,5138.0,2538.0,120.0,4964.0,56402.0,17948.0,32031.0
421303,Maharashtra,Palghar,488.0,194.0,14.0,250.0,4714.0,5325.0,2923.0
421303,Maharashtra,Thane,47.0,25.0,0.0,10.0,2270.0,135.0,1514.0
421304,Maharashtra,Thane,2.0,1.0,0.0,0.0,15.0,0.0,18.0
421305,Maharashtra,Thane,327.0,130.0,8.0,280.0,4120.0,3876.0,6055.0
421306,Maharashtra,Thane,1335.0,784.0,30.0,2627.0,20738.0,8053.0,14714.0
421308,Maharashtra,Thane,173.0,50.0,6.0,142.0,2186.0,1992.0,3340.0
421311,Maharashtra,Thane,133.0,52.0,5.0,171.0,2173.0,1134.0,1898.0
421312,Maharashtra,Palghar,124.0,54.0,0.0,128.0,1578.0,1965.0,1235.0
421312,Maharashtra,Thane,30.0,16.0,0.0,11.0,1549.0,62.0,998.0
421401,Maharashtra,Thane,270.0,73.0,5.0,328.0,12131.0,3226.0,4479.0
421402,Maharashtra,Thane,93.0,33.0,2.0,60.0,3648.0,949.0,1461.0
421403,Maharashtra,Thane,148.0,28.0,0.0,90.0,2837.0,1594.0,1511.0
421501,Maharashtra,Thane,861.0,427.0,83.0,477.0,5878.0,3799.0,6356.0
421502,Maharashtra,Thane,22.0,5.0,0.0,20.0,224.0,345.0,561.0
421503,Maharashtra,Thane,1609.0,1003.0,108.0,864.0,9923.0,7093.0,11028.0
421505,Maharashtra,Thane,129.0,38.0,1.0,218.0,2344.0,1873.0,2144.0
421506,Maharashtra,Thane,20.0,7.0,1.0,21.0,265.0,132.0,151.0
421601,Maharashtra,Thane,436.0,89.0,3.0,373.0,9892.0,4363.0,4727.0
421602,Maharashtra,Thane,173.0,85.0,1.0,67.0,2091.0,1874.0,3067.0
421603,Maharashtra,Thane,23.0,8.0,0.0,11.0,369.0,231.0,339.0
421604,Maharashtra,Thane,5.0,1.0,0.0,1.0,175.0,4.0,149.0
421605,Maharashtra,Thane,236.0,147.0,3.0,352.0,3796.0,1833.0,2463.0
422001,Maharashtra,Nashik,205.0,58.0,3.0,262.0,2856.0,3043.0,4764.0
422002,Maharashtra,Nashik,51.0,10.0,0.0,35.0,606.0,734.0,1346.0
422003,Maharashtra,Nashik,1113.0,458.0,17.0,1889.0,16516.0,10671.0,17910.0
422004,Maharashtra,Nashik,86.0,38.0,1.0,110.0,1134.0,2258.0,4653.0
422005,Maharashtra,Nashik,48.0,14.0,0.0,44.0,368.0,546.0,980.0
422006,Maharashtra,Nashik,188.0,55.0,1.0,191.0,1396.0,2351.0,3886.0
422007,Maharashtra,Nashik,327.0,74.0,0.0,277.0,4054.0,4199.0,9044.0
422008,Maharashtra,Nashik,111.0,21.0,0.0,195.0,1679.0,1712.0,2578.0
422009,Maharashtra,Nashik,345.0,105.0,2.0,575.0,5682.0,5819.0,9176.0
422010,Maharashtra,Nashik,293.0,109.0,2.0,705.0,5849.0,5694.0,8265.0
422011,Maharashtra,Nashik,97.0,24.0,0.0,274.0,1734.0,1386.0,2507.0
422012,Maharashtra,Nashik,160.0,69.0,1.0,296.0,2863.0,3250.0,4934.0
422013,Maharashtra,Nashik,75.0,27.0,1.0,126.0,1126.0,1040.0,2130.0
422101,Maharashtra,Nashik,444.0,112.0,6.0,717.0,5883.0,6726.0,12452.0
422102,Maharashtra,Nashik,87.0,15.0,5.0,104.0,1523.0,1499.0,2869.0
422103,Maharashtra,Nashik,649.0,209.0,40.0,378.0,9723.0,5603.0,8230.0
422104,Maharashtra,Nashik,71.0,18.0,8.0,67.0,1671.0,933.0,1314.0
422105,Maharashtra,Nashik,30.0,6.0,0.0,12.0,268.0,456.0,806.0
422112,Maharashtra,Nashik,15.0,1.0,1.0,20.0,399.0,435.0,424.0
422113,Maharashtra,Nashik,5.0,1.0,4.0,0.0,73.0,63.0,67.0
422201,Maharashtra,Nashik,32.0,6.0,0.0,14.0,182.0,593.0,893.0
422202,Maharashtra,Nashik,139.0,14.0,0.0,157.0,3993.0,4408.0,8634.0
422203,Maharashtra,Nashik,205.0,74.0,3.0,155.0,3795.0,3759.0,7502.0
422204,Maharashtra,Nashik,197.0,26.0,2.0,125.0,6085.0,2822.0,10440.0
422205,Maharashtra,Nashik,45.0,7.0,0.0,40.0,1566.0,1245.0,1998.0
422206,Maharashtra,Nashik,54.0,6.0,2.0,83.0,1350.0,1194.0,2610.0
422207,Maharashtra,Nashik,78.0,14.0,1.0,103.0,795.0,1628.0,2357.0
422208,Maharashtra,Nashik,284.0,60.0,0.0,149.0,2915.0,3871.0,10871.0
422209,Maharashtra,Nashik,363.0,65.0,18.0,295.0,5132.0,2960.0,5030.0
422210,Maharashtra,Nashik,93.0,25.0,0.0,38.0,873.0,1650.0,3109.0
422211,Maharashtra,Nashik,300.0,73.0,0.0,248.0,8807.0,4742.0,12352.0
422212,Maharashtra,Nashik,150.0,73.0,1.0,113.0,3411.0,1755.0,4700.0
422213,Maharashtra,Nashik,91.0,14.0,1.0,65.0,834.0,1153.0,2147.0
422214,Maharashtra,Nashik,26.0,3.0,0.0,5.0,94.0,132.0,300.0
422215,Maharashtra,Nashik,67.0,6.0,0.0,83.0,2601.0,2179.0,3989.0
422222,Maharashtra,Nashik,50.0,10.0,0.0,73.0,785.0,718.0,1150.0
422301,Maharashtra,Nashik,16.0,5.0,0.0,11.0,216.0,343.0,698.0
422302,Maharashtra,Nashik,51.0,10.0,0.0,28.0,555.0,909.0,1936.0
422303,Maharashtra,Nashik,216.0,74.0,15.0,158.0,3063.0,2217.0,4327.0
422304,Maharashtra,Nashik,46.0,16.0,0.0,39.0,624.0,1407.0,2407.0
422305,Maharashtra,Nashik,99.0,28.0,1.0,96.0,2165.0,2395.0,2986.0
422306,Maharashtra,Nashik,94.0,17.0,1.0,83.0,1027.0,2624.0,4041.0
422308,Maharashtra,Nashik,43.0,5.0,1.0,20.0,525.0,532.0,1416.0
422401,Maharashtra,Nashik,81.0,12.0,1.0,135.0,1292.0,1415.0,2285.0
422402,Maharashtra,Nashik,325.0,36.0,1.0,162.0,4062.0,4290.0,8880.0
422403,Maharashtra,Nashik,398.0,60.0,0.0,190.0,5125.0,5403.0,9197.0
422501,Maharashtra,Nashik,1.0,0.0,0.0,2.0,17.0,4.0,9.0
422502,Maharashtra,Nashik,145.0,26.0,1.0,173.0,2519.0,2337.0,3043.0
422601,Maharashtra,Ahmadnagar,324.0,39.0,4.0,152.0,3420.0,3921.0,8169.0
422602,Maharashtra,Ahmadnagar,33.0,7.0,2.0,10.0,1259.0,613.0,919.0
422603,Maharashtra,Ahmadnagar,47.0,6.0,3.0,37.0,952.0,999.0,1474.0
422603,Maharashtra,Ahmed Nagar,27.0,1.0,0.0,9.0,349.0,198.0,235.0
422604,Maharashtra,Ahmadnagar,295.0,75.0,3.0,86.0,2916.0,3059.0,8374.0
422604,Maharashtra,Ahmed Nagar,12.0,2.0,0.0,6.0,122.0,79.0,312.0
422605,Maharashtra,Ahmadnagar,444.0,124.0,20.0,274.0,5045.0,8809.0,9399.0
422605,Maharashtra,Ahmed Nagar,53.0,18.0,0.0,20.0,1029.0,526.0,1434.0
422606,Maharashtra,Nashik,114.0,26.0,7.0,134.0,2371.0,1638.0,2119.0
422608,Maharashtra,Ahilyanagar,1.0,0.0,0.0,1.0,20.0,0.0,0.0
422608,Maharashtra,Ahmadnagar,31.0,2.0,0.0,19.0,240.0,383.0,519.0
422608,Maharashtra,Ahmed Nagar,8.0,0.0,0.0,0.0,43.0,18.0,51.0
422610,Maharashtra,Ahilyanagar,1.0,0.0,0.0,1.0,21.0,0.0,0.0
422610,Maharashtra,Ahmadnagar,128.0,21.0,1.0,68.0,2368.0,2632.0,3746.0
422610,Maharashtra,Ahmed Nagar,13.0,1.0,0.0,4.0,233.0,55.0,171.0
422611,Maharashtra,Ahmadnagar,130.0,19.0,0.0,22.0,892.0,1329.0,2403.0
422611,Maharashtra,Ahmed Nagar,16.0,5.0,0.0,12.0,303.0,61.0,254.0
422620,Maharashtra,Ahilyanagar,2.0,0.0,0.0,0.0,10.0,0.0,0.0
422620,Maharashtra,Ahmadnagar,111.0,22.0,6.0,46.0,2509.0,1537.0,1718.0
422620,Maharashtra,Ahmed Nagar,2.0,0.0,0.0,0.0,118.0,23.0,42.0
422622,Maharashtra,Ahmadnagar,164.0,38.0,2.0,54.0,2861.0,1917.0,2066.0
422622,Maharashtra,Ahmed Nagar,1.0,0.0,0.0,0.0,7.0,1.0,3.0
423101,Maharashtra,Nashik,257.0,42.0,0.0,164.0,3773.0,3654.0,5056.0
423102,Maharashtra,Nashik,152.0,31.0,1.0,258.0,4810.0,2858.0,3842.0
423104,Maharashtra,Nashik,388.0,67.0,1.0,306.0,5676.0,5870.0,7826.0
423105,Maharashtra,Nashik,281.0,116.0,2.0,245.0,4441.0,4805.0,7290.0
423106,Maharashtra,Nashik,346.0,122.0,1.0,192.0,6749.0,5672.0,10718.0
423107,Maharashtra,Ahmadnagar,182.0,35.0,7.0,154.0,2565.0,3334.0,4190.0
423107,Maharashtra,Ahmed Nagar,10.0,1.0,0.0,4.0,133.0,23.0,63.0
423108,Maharashtra,Nashik,46.0,11.0,0.0,32.0,685.0,765.0,1405.0
423109,Maharashtra,Ahmadnagar,104.0,24.0,15.0,121.0,2443.0,2965.0,4087.0
423110,Maharashtra,Nashik,71.0,13.0,0.0,45.0,1544.0,730.0,794.0
423111,Maharashtra,Nashik,57.0,4.0,0.0,41.0,855.0,1082.0,2288.0
423117,Maharashtra,Nashik,49.0,13.0,0.0,25.0,1581.0,1180.0,1679.0
423201,Maharashtra,Nashik,100.0,15.0,1.0,77.0,1328.0,1301.0,2223.0
423202,Maharashtra,Nashik,28.0,9.0,0.0,13.0,344.0,446.0,712.0
423203,Maharashtra,Nashik,3690.0,2291.0,77.0,2242.0,19838.0,28502.0,29968.0
423204,Maharashtra,Nashik,110.0,39.0,0.0,68.0,2187.0,2076.0,3938.0
423205,Maharashtra,Nashik,126.0,47.0,2.0,74.0,2018.0,2350.0,4051.0
423206,Maharashtra,Nashik,107.0,45.0,1.0,85.0,3528.0,1846.0,3929.0
423208,Maharashtra,Nashik,103.0,46.0,1.0,103.0,2765.0,1692.0,1782.0
423212,Maharashtra,Nashik,380.0,182.0,19.0,88.0,2452.0,1779.0,3100.0
423213,Maharashtra,Nashik,88.0,18.0,0.0,66.0,1680.0,1308.0,1950.0
423301,Maharashtra,Nashik,459.0,117.0,1.0,491.0,10213.0,7189.0,10516.0
423302,Maharashtra,Nashik,139.0,46.0,0.0,106.0,2317.0,1970.0,4156.0
423303,Maharashtra,Nashik,53.0,7.0,0.0,49.0,753.0,1018.0,1526.0
423401,Maharashtra,Nashik,413.0,119.0,45.0,336.0,8376.0,5090.0,7600.0
423402,Maharashtra,Nashik,55.0,16.0,0.0,58.0,1980.0,1240.0,1342.0
423403,Maharashtra,Nashik,79.0,29.0,0.0,54.0,2091.0,1286.0,3379.0
423501,Maharashtra,Nashik,219.0,56.0,4.0,143.0,2968.0,3863.0,10281.0
423502,Maharashtra,Nashik,189.0,54.0,0.0,113.0,2848.0,3648.0,10176.0
423601,Maharashtra,Ahmadnagar,239.0,80.0,4.0,207.0,6716.0,4204.0,4087.0
423601,Maharashtra,Ahmed Nagar,3.0,4.0,0.0,2.0,123.0,12.0,16.0
423602,Maharashtra,Ahmadnagar,48.0,22.0,0.0,43.0,2441.0,934.0,1105.0
423602,Maharashtra,Ahmed Nagar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423603,Maharashtra,Ahmadnagar,90.0,27.0,0.0,88.0,2708.0,1813.0,1454.0
423604,Maharashtra,Ahmadnagar,25.0,18.0,0.0,16.0,829.0,409.0,403.0
423605,Maharashtra,Ahmadnagar,44.0,10.0,0.0,53.0,1331.0,1071.0,920.0
423607,Maharashtra,Ahmadnagar,13.0,11.0,0.0,9.0,604.0,248.0,239.0
423701,Maharashtra,Aurangabad,278.0,130.0,0.0,261.0,9894.0,4321.0,7702.0
423701,Maharashtra,Chhatrapati Sambhajinagar,9.0,6.0,1.0,21.0,404.0,100.0,469.0
423702,Maharashtra,Aurangabad,163.0,69.0,0.0,126.0,2985.0,2298.0,5431.0
423702,Maharashtra,Chhatrapati Sambhajinagar,5.0,4.0,0.0,12.0,149.0,3.0,19.0
423703,Maharashtra,Aurangabad,68.0,31.0,0.0,35.0,1769.0,1146.0,2678.0
423703,Maharashtra,Chhatrapati Sambhajinagar,4.0,1.0,0.0,11.0,96.0,3.0,28.0
424001,Maharashtra,Dhule,870.0,242.0,9.0,1198.0,10489.0,8583.0,9425.0
424002,Maharashtra,Dhule,337.0,204.0,24.0,335.0,3492.0,4783.0,7994.0
424004,Maharashtra,Dhule,11.0,1.0,0.0,12.0,84.0,86.0,91.0
424005,Maharashtra,Dhule,98.0,41.0,0.0,74.0,610.0,1225.0,1602.0
424006,Maharashtra,Dhule,102.0,96.0,5.0,55.0,602.0,1586.0,3581.0
424101,Maharashtra,Jalgaon,467.0,226.0,8.0,607.0,10612.0,7188.0,16263.0
424102,Maharashtra,Jalgaon,45.0,17.0,0.0,40.0,1321.0,710.0,2146.0
424103,Maharashtra,Jalgaon,98.0,27.0,0.0,57.0,1693.0,1205.0,3651.0
424104,Maharashtra,Jalgaon,67.0,34.0,0.0,59.0,1920.0,1268.0,2704.0
424105,Maharashtra,Jalgaon,202.0,46.0,1.0,147.0,3115.0,2552.0,7175.0
424106,Maharashtra,Jalgaon,150.0,64.0,0.0,163.0,3943.0,2073.0,5397.0
424107,Maharashtra,Jalgaon,39.0,15.0,0.0,21.0,601.0,405.0,1104.0
424108,Maharashtra,Jalgaon,92.0,86.0,1.0,73.0,2246.0,1206.0,3796.0
424109,Maharashtra,Nashik,74.0,32.0,0.0,55.0,1318.0,1130.0,2209.0
424116,Maharashtra,Jalgaon,60.0,28.0,0.0,65.0,1649.0,1144.0,2900.0
424201,Maharashtra,Jalgaon,344.0,111.0,3.0,284.0,3452.0,4898.0,10593.0
424202,Maharashtra,Jalgaon,103.0,42.0,0.0,71.0,1152.0,2016.0,3044.0
424203,Maharashtra,Jalgaon,60.0,3.0,0.0,36.0,628.0,980.0,2336.0
424204,Maharashtra,Jalgaon,69.0,13.0,1.0,112.0,2473.0,1716.0,3423.0
424205,Maharashtra,Jalgaon,100.0,7.0,0.0,86.0,2458.0,1937.0,3139.0
424206,Maharashtra,Jalgaon,286.0,44.0,2.0,164.0,11292.0,6323.0,9351.0
424207,Maharashtra,Jalgaon,76.0,6.0,1.0,25.0,1696.0,1926.0,3275.0
424209,Maharashtra,Jalgaon,79.0,13.0,0.0,53.0,1977.0,1340.0,2713.0
424301,Maharashtra,Dhule,126.0,99.0,11.0,78.0,1128.0,1470.0,2689.0
424302,Maharashtra,Dhule,83.0,116.0,14.0,28.0,654.0,1621.0,3940.0
424303,Maharashtra,Dhule,71.0,63.0,8.0,22.0,369.0,1085.0,2619.0
424304,Maharashtra,Dhule,892.0,648.0,160.0,311.0,5240.0,6479.0,18943.0
424305,Maharashtra,Dhule,433.0,327.0,55.0,82.0,1862.0,3287.0,7945.0
424306,Maharashtra,Dhule,742.0,381.0,116.0,199.0,6446.0,5874.0,16568.0
424307,Maharashtra,Dhule,170.0,143.0,4.0,45.0,794.0,1970.0,4055.0
424308,Maharashtra,Dhule,101.0,111.0,14.0,69.0,1197.0,1492.0,3367.0
424309,Maharashtra,Dhule,84.0,92.0,1.0,39.0,984.0,919.0,2068.0
424310,Maharashtra,Dhule,67.0,36.0,4.0,34.0,994.0,922.0,2630.0
